38,1,7.674000024795532,0.0,4.70799994468689
0,96,7,96
1,26,12,14
2,40,0,20
3,89,0,83
4,54,9,41
5,72,9,59
6,12,8,7
7,81,11,69
8,1,6,0
9,2,14,0
10,33,13,17
11,52,9,48
12,63,0,63
13,62,9,53
14,44,5,20
15,14,1,6
16,3,1,0
17,4,8,0
18,13,10,3
19,54,0,29
20,78,0,71
21,6,0,0
22,4,2,0
23,83,0,77
24,107,0,103
25,16,13,0
26,1,5,0
27,21,1,7
28,2,0,0
29,91,0,82
30,98,0,87
31,103,0,91
32,33,5,19
33,5,11,2
34,34,0,19
35,6,7,0
36,20,4,11
37,8,3,5
38,36,9,15
39,43,8,14
40,21,9,9
41,24,0,17
42,16,4,7
43,28,7,13
44,67,4,52
45,283,0,282
46,0,10,0
47,285,0,277
48,30,3,18
49,7,12,0
