39,1,25.01800012588501,0.0,11.989000082015991
0,12,8,5
1,1,14,0
2,32,13,13
3,76,3,34
4,44,8,19
5,75,0,22
6,63,9,21
7,27,11,0
8,81,7,36
9,0,0,0
10,25,0,10
11,95,0,61
12,30,4,11
13,10,7,0
14,64,13,21
15,130,5,105
16,26,3,13
17,39,3,18
18,13,6,0
19,56,0,21
20,46,0,17
21,47,5,24
22,15,4,11
23,61,3,27
24,27,7,7
25,6,8,5
26,6,6,0
27,46,9,22
28,1,1,0
29,79,10,23
30,36,5,9
31,570,0,556
32,584,0,556
33,30,10,9
34,50,13,21
35,39,0,19
36,58,5,28
37,114,0,112
38,1,9,0
39,12,13,4
40,6,9,5
41,13,1,10
42,18,8,0
43,32,0,17
44,22,12,11
45,0,4,0
46,4,3,0
47,39,11,18
48,551,4,535
49,533,0,505
