15
0,13,29,10,0
1,15,35,13,0
2,11,27,2,0
3,35,54,15,0
4,22,32,1,0
5,31,46,11,0
6,10,19,9,0
7,9,11,6,0
8,35,43,7,0
9,25,36,4,0
10,24,31,10,0
11,33,52,2,0
12,24,34,8,0
13,20,37,7,0
14,23,33,1,0
15,19,22,15,0
16,8,23,12,0
17,9,11,8,0
18,27,38,8,0
19,13,19,9,0
20,21,39,7,0
21,16,23,9,0
22,11,21,8,0
23,27,38,10,0
24,34,52,7,0
25,34,46,2,0
26,20,26,2,0
27,25,40,11,0
28,31,37,13,0
29,8,13,15,0
30,37,56,3,0
31,17,33,7,0
32,10,21,9,0
33,9,20,14,0
34,9,26,7,0
35,37,56,12,0
36,33,51,2,0
37,33,38,5,0
38,38,56,4,0
39,35,53,13,0
40,29,40,5,0
41,30,50,7,0
42,28,40,1,0
43,34,36,9,0
44,21,27,3,0
45,26,35,2,0
46,15,17,9,0
47,23,28,4,0
48,29,34,14,0
49,20,32,3,0
