15
0,8,12,1,0
1,8,10,11,0
2,40,51,9,0
3,12,12,14,0
4,9,9,11,0
5,23,36,2,0
6,15,15,11,0
7,36,39,10,0
8,20,33,7,0
9,20,37,15,0
10,33,53,6,0
11,37,55,13,0
12,29,43,5,0
13,29,46,7,0
14,31,51,2,0
15,21,36,2,0
16,37,55,1,0
17,8,13,1,0
18,25,30,15,0
19,34,46,10,0
20,19,22,11,0
21,18,35,4,0
22,30,30,13,0
23,34,47,5,0
24,39,44,2,0
25,20,32,15,0
26,32,35,3,0
27,14,33,6,0
28,31,48,15,0
29,12,28,10,0
30,31,34,9,0
31,9,27,8,0
32,20,33,15,0
33,24,38,15,0
34,39,58,11,0
35,28,32,15,0
36,14,25,14,0
37,27,37,9,0
38,29,36,6,0
39,20,37,9,0
40,38,51,14,0
41,36,47,14,0
42,26,46,2,0
43,15,20,15,0
44,25,29,6,0
45,38,40,1,0
46,23,38,9,0
47,30,47,3,0
48,28,30,6,0
49,14,27,3,0
