43,1,18.031999826431274,0.0,9.621000051498413
0,409,0,406
1,1084,0,1082
2,11,22,0
3,31,16,14
4,547,0,543
5,601,9,601
6,6,1,0
7,672,9,666
8,835,17,826
9,41,0,26
10,165,9,154
11,445,9,430
12,4,16,0
13,480,8,464
14,279,0,274
15,0,14,0
16,311,0,295
17,373,0,360
18,259,0,247
19,799,0,791
20,587,0,569
21,463,0,445
22,14,13,0
23,690,0,678
24,816,0,801
25,103,6,99
26,1065,0,1054
27,664,0,659
28,47,19,27
29,786,18,785
30,348,0,342
31,238,0,219
32,133,13,129
33,70,0,67
34,769,0,749
35,386,9,381
36,1116,14,1105
37,113,12,110
38,1040,0,1026
39,641,0,632
40,714,0,710
41,570,0,555
42,787,0,776
43,17,6,0
44,203,10,195
45,432,0,428
46,17,0,0
47,748,10,737
48,624,9,618
49,515,0,495
