13,0,1827.343999862671,0.19033530571845822,24.02300000190735
1,81,0,0
4,6,0,0
6,6,0,0
21,4,0,0
22,3,0,0
23,7,0,0
25,7,0,0
27,8,0,0
32,5,0,0
34,6,0,0
35,6,0,0
38,4,0,0
46,4,0,0
0,36,23,0
2,59,14,0
3,0,12,0
5,10,20,0
7,12,6,0
8,21,0,0
9,1,23,0
10,0,6,0
11,32,0,0
12,13,0,0
13,7,0,0
14,27,23,0
15,10,16,0
16,4,14,0
17,10,19,0
18,39,15,0
19,6,12,0
20,46,21,0
24,20,6,0
26,0,20,0
28,47,6,0
29,0,9,0
30,61,18,0
31,17,12,0
33,14,9,0
36,8,9,0
37,14,20,0
39,0,0,0
40,21,2,0
41,26,8,0
42,28,16,0
43,4,6,0
44,42,0,0
45,60,1,0
47,34,8,0
48,4,16,0
49,49,22,0
