15,0,1916.858999967575,0.11916504462749257,109.53900003433228
1,178,0,0
5,8,0,0
6,6,0,0
19,8,0,0
21,5,0,0
23,8,0,0
27,6,0,0
28,7,0,0
29,7,0,0
32,8,0,0
39,8,0,0
44,5,0,0
47,4,0,0
48,8,0,0
49,4,0,0
0,27,9,0
2,0,7,0
3,11,15,0
4,84,0,0
7,22,8,0
8,22,21,0
9,0,9,0
10,65,8,0
11,0,4,0
12,107,16,0
13,52,0,0
14,134,11,0
15,57,5,0
16,53,20,0
17,0,6,0
18,0,19,0
20,98,15,0
22,48,19,0
24,98,7,0
25,107,22,0
26,13,13,0
30,49,12,0
31,17,6,0
33,20,7,0
34,29,0,0
35,68,16,0
36,75,20,0
37,25,15,0
38,0,2,0
40,0,13,0
41,76,12,0
42,33,5,0
43,10,4,0
45,0,0,0
46,91,6,0
