30,1,51.93499994277954,0.0,25.8219997882843
0,661,6,645
1,17,0,0
2,67,3,57
3,48,0,36
4,196,3,196
5,20,3,0
6,291,8,281
7,0,6,0
8,112,0,101
9,9,9,0
10,7,2,0
11,155,0,139
12,169,0,160
13,11,13,0
14,185,0,176
15,80,9,69
16,697,3,678
17,370,12,368
18,221,0,220
19,230,0,214
20,243,0,240
21,259,0,249
22,296,0,282
23,311,0,307
24,6,0,0
25,2,3,0
26,331,0,326
27,368,0,354
28,140,0,130
29,398,6,378
30,669,0,659
31,681,0,673
32,1,8,0
33,717,0,716
34,5,14,0
35,734,0,732
36,754,0,748
37,789,0,787
38,826,6,808
39,828,0,813
