25
0,5,8,18,0
1,1,1,18,0
2,5,22,14,0
3,1,6,13,0
4,1,3,13,0
5,3,10,23,0
6,2,21,1,0
7,1,13,4,0
8,3,21,16,0
9,1,3,10,0
10,5,23,15,0
11,5,6,16,0
12,1,10,6,0
13,2,9,11,0
14,5,16,21,0
15,4,18,12,0
16,3,14,17,0
17,2,18,1,0
18,2,15,2,0
19,3,22,10,0
20,3,18,18,0
21,4,23,4,0
22,5,13,16,0
23,2,19,8,0
24,1,21,20,0
25,4,21,16,0
26,4,6,2,0
27,5,18,6,0
28,2,3,19,0
29,2,16,18,0
30,3,11,8,0
31,1,17,10,0
32,2,12,5,0
33,4,8,10,0
34,2,2,20,0
35,1,18,15,0
36,2,22,8,0
37,5,11,6,0
38,1,9,11,0
39,4,18,24,0
40,2,13,4,0
41,1,2,16,0
42,1,18,23,0
43,2,2,2,0
44,3,20,2,0
45,3,19,20,0
46,1,10,7,0
47,4,16,5,0
48,1,4,10,0
49,2,15,9,0
