25
0,4,21,1,0
1,5,11,21,0
2,2,11,15,0
3,2,12,4,0
4,5,17,8,0
5,2,6,6,0
6,5,10,13,0
7,2,11,22,0
8,4,20,8,0
9,1,10,12,0
10,2,7,15,0
11,2,11,17,0
12,5,9,22,0
13,1,4,2,0
14,3,4,22,0
15,4,4,11,0
16,1,13,10,0
17,5,18,3,0
18,4,7,12,0
19,2,12,2,0
20,3,3,21,0
21,1,8,20,0
22,4,11,9,0
23,1,6,3,0
24,5,22,14,0
25,1,6,18,0
26,4,5,4,0
27,4,9,1,0
28,4,20,9,0
29,2,15,6,0
30,5,7,11,0
31,4,7,10,0
32,1,8,8,0
33,5,15,22,0
34,4,7,11,0
35,5,12,4,0
36,2,15,7,0
37,1,17,3,0
38,2,7,3,0
39,3,15,7,0
40,3,20,14,0
41,1,7,16,0
42,4,11,13,0
43,5,10,3,0
44,4,13,18,0
45,5,9,16,0
46,3,5,20,0
47,1,20,9,0
48,3,4,12,0
49,4,4,2,0
