35
0,15,25,4,0
1,10,28,6,0
2,5,6,22,0
3,15,15,23,0
4,16,29,3,0
5,4,6,35,0
6,20,40,33,0
7,11,16,21,0
8,6,17,25,0
9,15,21,28,0
10,9,22,17,0
11,14,20,28,0
12,19,35,17,0
13,16,36,26,0
14,8,27,22,0
15,14,34,35,0
16,11,25,13,0
17,8,14,15,0
18,11,19,13,0
19,12,18,35,0
20,16,36,31,0
21,10,30,12,0
22,4,15,22,0
23,15,31,19,0
24,20,27,33,0
25,10,21,18,0
26,19,30,10,0
27,8,11,28,0
28,18,38,18,0
29,10,16,14,0
30,11,30,19,0
31,8,26,8,0
32,20,37,10,0
33,15,20,21,0
34,6,22,33,0
35,7,24,3,0
36,9,20,27,0
37,4,19,35,0
38,19,22,13,0
39,11,12,20,0
40,4,8,9,0
41,14,21,6,0
42,20,28,30,0
43,7,20,14,0
44,12,25,35,0
45,11,18,5,0
46,16,27,28,0
47,15,34,15,0
48,19,35,14,0
49,13,16,21,0
50,11,23,4,0
51,18,22,6,0
52,13,18,5,0
53,12,23,12,0
54,9,19,34,0
55,19,36,9,0
56,14,22,16,0
57,17,29,6,0
58,13,28,33,0
59,7,19,32,0
