35
0,27,36,22,0
1,10,24,18,0
2,32,46,22,0
3,25,44,2,0
4,35,36,22,0
5,12,12,3,0
6,19,36,33,0
7,20,28,23,0
8,16,24,16,0
9,8,10,35,0
10,27,38,22,0
11,22,37,35,0
12,29,32,3,0
13,25,41,19,0
14,27,43,12,0
15,35,35,25,0
16,36,44,17,0
17,11,27,5,0
18,29,36,5,0
19,36,56,28,0
20,22,33,2,0
21,27,36,34,0
22,19,23,34,0
23,18,18,21,0
24,8,11,35,0
25,8,23,29,0
26,21,41,27,0
27,27,31,16,0
28,11,31,35,0
29,31,41,19,0
30,8,15,24,0
31,24,44,26,0
32,25,37,11,0
33,31,42,20,0
34,28,32,16,0
35,17,18,13,0
36,31,38,23,0
37,16,16,6,0
38,32,38,33,0
39,12,32,20,0
40,26,46,31,0
41,33,53,25,0
42,21,27,3,0
43,12,24,14,0
44,33,49,16,0
45,35,46,10,0
46,8,20,19,0
47,34,39,10,0
48,15,17,33,0
49,19,34,26,0
50,26,43,13,0
51,27,28,19,0
52,12,18,5,0
53,21,35,29,0
54,8,17,14,0
55,23,40,11,0
56,27,29,33,0
57,25,39,1,0
58,29,30,5,0
59,38,46,21,0
