35
0,18,32,14,0
1,30,46,5,0
2,27,33,18,0
3,25,36,20,0
4,24,44,18,0
5,36,50,8,0
6,26,27,22,0
7,17,24,22,0
8,25,38,19,0
9,15,34,16,0
10,30,41,7,0
11,16,21,27,0
12,14,17,31,0
13,19,33,8,0
14,17,34,17,0
15,29,36,15,0
16,13,13,4,0
17,11,13,4,0
18,16,30,31,0
19,10,29,21,0
20,39,45,29,0
21,27,32,19,0
22,12,14,31,0
23,38,45,25,0
24,18,38,14,0
25,17,28,31,0
26,8,16,23,0
27,16,25,27,0
28,36,46,22,0
29,19,38,24,0
30,18,20,6,0
31,27,30,1,0
32,32,46,9,0
33,34,50,2,0
34,24,41,15,0
35,22,38,2,0
36,31,39,19,0
37,35,40,4,0
38,17,21,8,0
39,27,32,4,0
40,36,51,23,0
41,24,31,27,0
42,18,21,14,0
43,35,55,24,0
44,14,21,15,0
45,26,33,6,0
46,30,45,18,0
47,12,17,20,0
48,27,38,22,0
49,29,30,8,0
