19,1,114.05199980735779,0.0,30.73099994659424
0,79,12,0
1,14,7,0
2,12,8,0
3,1999,10,1940
4,235,0,39
5,1638,8,1559
6,50,10,3
7,1535,9,1430
8,1863,0,1811
9,1963,0,1756
10,227,6,13
11,86,10,0
12,28,10,0
13,47,0,0
14,44,2,0
15,1443,9,1417
16,1729,0,1660
17,164,2,0
18,1668,0,1666
19,112,8,0
20,1811,9,1668
21,80,7,0
22,206,10,0
23,61,4,0
24,1611,0,1534
25,1909,0,1848
26,1804,0,1690
27,1757,0,1691
28,1537,0,1470
29,1387,2,1338
30,92,2,0
31,2,10,0
32,117,7,0
33,1,0,0
34,142,10,0
35,1479,0,1326
36,176,8,0
37,1,4,0
38,97,4,0
39,155,0,0
