25,0,1874.4790000915527,0.09999999999900178,67.9980001449585
0,2522,2,2489
1,213,8,30
2,49,2,6
3,102,4,0
4,213,7,39
5,2326,0,2111
6,65,4,0
7,21,1,0
8,65,8,0
9,7,4,0
10,156,10,25
11,2252,7,2197
12,2177,3,1911
13,27,10,7
14,0,13,0
15,2265,0,2186
16,267,7,30
17,2402,0,2338
18,266,10,20
19,196,4,0
20,44,1,0
21,161,0,0
22,1,1,0
23,140,4,0
24,194,3,3
25,0,9,0
26,165,1,0
27,2427,10,2395
28,31,11,0
29,288,0,83
30,103,8,0
31,2471,2,2337
32,18,0,0
33,29,9,0
34,97,6,0
35,2569,2,2374
36,96,0,0
37,35,4,5
38,106,5,21
39,123,3,16
40,71,13,10
41,114,1,0
42,173,8,28
43,127,11,0
44,0,12,0
45,2594,0,2557
46,156,13,0
47,147,9,0
48,94,9,0
49,2469,11,2329
