45,1,6.96399998664856,0.0,4.298999786376953
0,153,0,147
1,23,4,14
2,200,0,199
3,0,7,0
4,104,0,99
5,17,9,9
6,98,0,90
7,204,0,196
8,2,6,0
9,164,0,157
10,30,7,15
11,41,0,22
12,0,12,0
13,136,0,131
14,180,0,173
15,309,0,300
16,89,0,78
17,75,0,75
18,33,0,18
19,0,0,0
20,34,4,17
21,122,0,111
22,194,0,187
23,181,5,180
24,160,0,145
25,13,0,0
26,48,0,42
27,322,0,320
28,25,7,18
29,8,5,2
30,176,6,159
31,31,2,17
32,125,0,109
33,15,10,10
34,80,0,66
35,146,0,129
36,68,0,68
37,299,2,290
38,112,4,101
39,31,12,17
40,24,9,8
41,77,1,69
42,24,0,16
43,158,5,151
44,58,0,55
45,173,1,160
46,132,2,118
47,317,0,303
48,291,2,276
49,190,0,186
