59,0,4332.8150000572205,0.999999999998305,1640.5410001277924
0,0,0,None
1,26,0,None
2,57,0,None
3,84,0,None
4,106,0,None
5,143,0,None
6,156,0,None
7,191,0,None
8,227,0,None
9,255,0,None
10,289,0,None
11,325,0,None
12,356,0,None
13,396,0,None
14,430,0,None
15,444,0,None
16,453,0,None
17,461,0,None
18,495,0,None
19,523,0,None
20,541,0,None
21,577,0,None
22,586,0,None
23,594,0,None
24,628,0,None
25,665,0,None
26,676,0,None
27,714,0,None
28,741,0,None
29,768,0,None
30,777,0,None
31,791,0,None
32,828,0,None
33,864,0,None
34,872,0,None
35,897,0,None
36,911,0,None
37,923,0,None
38,949,0,None
39,970,0,None
40,1002,0,None
41,1041,0,None
42,1063,0,None
43,1089,0,None
44,1108,0,None
45,1130,0,None
46,1169,0,None
47,1191,0,None
48,1226,0,None
49,1253,0,None
50,1277,0,None
51,1316,0,None
52,1343,0,None
53,1357,0,None
54,1371,0,None
55,1380,0,None
56,1403,0,None
57,1442,0,None
58,1470,0,None
59,1507,0,None
