58,0,2929.087000131607,0.9999999999982758,995.662999868393
0,98,5,None
1,652,23,None
2,417,12,None
3,199,19,None
4,541,23,None
5,409,17,None
6,580,2,None
7,151,4,None
8,459,19,None
9,711,7,None
10,377,6,None
11,118,10,None
12,610,11,None
13,467,15,None
14,190,19,None
15,240,19,None
16,44,9,None
17,86,14,None
18,231,7,None
19,686,9,None
20,674,11,None
21,56,24,None
22,392,15,None
23,503,4,None
24,331,4,None
25,258,22,None
26,293,2,None
27,0,0,None
28,72,13,None
29,449,4,None
30,311,12,None
31,359,5,None
32,143,10,None
33,132,5,None
34,347,6,None
35,646,22,None
36,600,23,None
37,169,11,None
38,159,6,None
39,525,11,None
40,587,21,None
41,520,13,None
42,8,2,None
43,353,23,None
44,147,13,None
45,531,16,None
46,387,1,None
47,566,20,None
48,628,12,None
49,664,8,None
50,429,16,None
51,275,24,None
52,497,16,None
53,558,5,None
54,285,15,None
55,478,10,None
56,552,19,None
57,219,9,None
58,275,20,None
59,176,24,None
