47,0,3437.9700000286102,0.9999999999978723,1202.6070001125336
0,190,3,None
1,542,27,None
2,378,8,None
3,334,12,None
4,171,2,None
5,463,24,None
6,351,26,None
7,395,31,None
8,149,1,None
9,585,23,None
10,504,26,None
11,288,4,None
12,219,4,None
13,267,29,None
14,22,6,None
15,124,5,None
16,130,31,None
17,308,24,None
18,6,28,None
19,562,13,None
20,556,12,None
21,94,19,None
22,0,0,None
23,77,2,None
24,1,28,None
25,371,34,None
26,445,25,None
27,609,18,None
28,294,15,None
29,525,27,None
30,491,25,None
31,407,21,None
32,51,9,None
33,472,18,None
34,362,20,None
35,108,25,None
36,237,27,None
37,243,22,None
38,595,11,None
39,510,5,None
40,199,24,None
41,255,14,None
42,412,16,None
43,426,6,None
44,161,29,None
45,228,29,None
46,260,20,None
47,328,11,None
48,42,15,None
49,274,30,None
