25
0,9,31,12,0
1,23,59,12,0
2,35,147,4,0
3,17,70,9,0
4,40,130,3,0
5,27,51,2,0
6,34,34,10,0
7,27,88,4,0
8,17,77,6,0
9,8,16,4,0
10,16,51,4,0
11,30,39,5,0
12,33,40,9,0
13,31,76,2,0
14,39,168,8,0
15,33,110,3,0
16,39,69,4,0
17,37,147,4,0
18,17,32,2,0
19,31,66,5,0
20,18,67,4,0
21,13,41,3,0
22,40,55,8,0
23,24,51,7,0
24,37,171,10,0
25,38,173,4,0
26,27,38,10,0
27,11,15,11,0
28,34,48,3,0
29,33,33,12,0
30,39,68,5,0
31,28,65,7,0
32,30,30,6,0
33,10,32,7,0
34,23,78,2,0
35,25,69,3,0
36,37,81,5,0
37,22,58,4,0
38,18,66,5,0
39,11,49,7,0
