15
0,15,66,1,0
1,5,13,1,0
2,12,44,2,0
3,9,40,2,0
4,5,8,5,0
5,17,69,4,0
6,20,53,3,0
7,10,18,4,0
8,5,7,3,0
9,15,40,3,0
10,12,39,5,0
11,4,4,2,0
12,7,32,3,0
13,4,4,1,0
14,10,16,3,0
15,13,20,2,0
16,7,30,5,0
17,14,37,2,0
18,11,37,3,0
19,19,54,3,0
20,14,21,4,0
21,18,37,3,0
22,7,8,1,0
23,8,22,1,0
24,17,37,2,0
25,17,62,4,0
26,11,22,4,0
27,17,71,3,0
28,18,82,2,0
29,7,26,5,0
30,12,39,4,0
31,11,32,5,0
32,4,11,4,0
33,9,19,5,0
34,17,18,2,0
35,12,48,1,0
36,9,25,1,0
37,7,25,4,0
38,18,50,2,0
39,11,28,4,0
40,9,37,1,0
41,5,22,4,0
42,10,34,3,0
43,18,52,5,0
44,14,44,3,0
45,14,34,3,0
46,6,23,5,0
47,8,28,2,0
48,17,75,2,0
49,12,44,2,0
