15
0,70,132,2,0
1,65,242,5,0
2,72,106,4,0
3,19,75,2,0
4,64,258,2,0
5,52,139,3,0
6,35,59,1,0
7,45,64,5,0
8,38,142,2,0
9,31,103,3,0
10,21,49,1,0
11,53,154,3,0
12,76,211,5,0
13,24,69,2,0
14,53,62,1,0
15,45,108,1,0
16,76,132,4,0
17,57,146,1,0
18,78,128,3,0
19,50,156,2,0
20,40,87,3,0
21,75,327,1,0
22,40,100,3,0
23,25,86,1,0
24,31,88,2,0
25,31,62,2,0
26,54,224,1,0
27,72,174,1,0
28,70,124,3,0
29,24,48,5,0
30,56,116,4,0
31,30,126,3,0
32,70,148,3,0
33,16,23,2,0
34,54,109,2,0
35,31,126,4,0
36,26,109,4,0
37,21,62,1,0
38,64,132,5,0
39,30,67,3,0
40,18,47,2,0
41,54,96,2,0
42,16,25,2,0
43,36,138,1,0
44,77,335,1,0
45,67,210,5,0
46,42,52,5,0
47,71,269,2,0
48,78,338,5,0
49,45,167,1,0
