15
0,9,11,12,0
1,11,27,11,0
2,4,17,2,0
3,15,32,11,0
4,20,21,15,0
5,4,19,1,0
6,11,28,7,0
7,17,35,9,0
8,10,12,10,0
9,16,26,12,0
10,20,40,14,0
11,18,35,9,0
12,6,18,3,0
13,17,23,9,0
14,13,22,1,0
15,13,29,12,0
16,10,17,1,0
17,20,31,14,0
18,12,15,5,0
19,15,18,10,0
20,18,25,7,0
21,17,33,1,0
22,13,21,2,0
23,16,22,14,0
24,8,18,6,0
25,14,22,7,0
26,10,17,3,0
27,10,19,8,0
28,15,21,9,0
29,17,25,10,0
30,12,32,5,0
31,13,27,3,0
32,7,11,10,0
33,10,15,6,0
34,11,19,13,0
35,10,19,2,0
36,10,23,11,0
37,16,22,14,0
38,11,14,8,0
39,19,21,11,0
40,7,25,10,0
41,7,9,11,0
42,20,28,8,0
43,12,27,12,0
44,15,34,11,0
45,20,29,3,0
46,10,22,11,0
47,8,24,8,0
48,20,31,3,0
49,14,30,8,0
