25
0,6,26,7,0
1,9,28,14,0
2,4,15,15,0
3,4,20,9,0
4,4,8,17,0
5,4,21,11,0
6,3,20,6,0
7,5,10,3,0
8,8,10,4,0
9,8,28,4,0
10,3,15,6,0
11,5,13,8,0
12,8,20,20,0
13,10,14,5,0
14,2,3,19,0
15,5,22,7,0
16,7,11,8,0
17,5,5,4,0
18,10,19,25,0
19,7,16,8,0
20,9,28,19,0
21,8,24,10,0
22,10,16,20,0
23,3,10,21,0
24,7,22,23,0
25,5,16,3,0
26,6,8,1,0
27,7,14,14,0
28,5,10,17,0
29,9,24,13,0
30,9,27,23,0
31,8,19,23,0
32,10,16,11,0
33,9,26,3,0
34,2,12,19,0
35,7,27,14,0
36,7,7,4,0
37,3,18,15,0
38,5,8,13,0
39,9,21,24,0
40,3,15,11,0
41,3,11,1,0
42,10,16,12,0
43,8,18,6,0
44,2,13,14,0
45,4,14,15,0
46,6,9,18,0
47,6,14,6,0
48,10,11,2,0
49,3,15,23,0
