15
0,5,11,8,0
1,10,19,3,0
2,4,5,6,0
3,8,14,5,0
4,8,13,15,0
5,7,15,6,0
6,6,14,13,0
7,7,15,6,0
8,4,6,1,0
9,9,16,13,0
10,3,18,2,0
11,7,26,4,0
12,2,2,3,0
13,10,15,15,0
14,10,17,4,0
15,8,17,5,0
16,9,20,13,0
17,2,2,11,0
18,8,23,2,0
19,8,17,6,0
20,7,24,8,0
21,3,14,9,0
22,6,13,11,0
23,9,10,8,0
24,4,19,9,0
25,2,15,5,0
26,10,16,15,0
27,10,12,13,0
28,5,12,1,0
29,9,15,5,0
30,5,22,9,0
31,10,24,2,0
32,7,23,9,0
33,2,7,5,0
34,9,23,9,0
35,7,24,11,0
36,7,7,9,0
37,10,19,13,0
38,10,21,7,0
39,10,24,3,0
40,9,25,3,0
41,3,11,14,0
42,7,15,4,0
43,2,9,10,0
44,10,13,15,0
45,3,16,14,0
46,4,18,13,0
47,5,19,10,0
48,8,23,13,0
49,4,8,9,0
