15
0,7,12,1,0
1,6,15,4,0
2,6,17,12,0
3,8,13,7,0
4,2,9,2,0
5,5,18,9,0
6,4,9,4,0
7,5,5,13,0
8,3,8,11,0
9,10,20,5,0
10,4,18,8,0
11,7,16,10,0
12,3,14,13,0
13,5,23,11,0
14,9,13,15,0
15,3,22,7,0
16,6,22,4,0
17,7,25,12,0
18,4,10,13,0
19,3,22,11,0
20,9,23,7,0
21,3,21,7,0
22,8,18,6,0
23,7,10,14,0
24,10,22,7,0
25,8,9,15,0
26,4,12,5,0
27,10,28,5,0
28,7,11,1,0
29,5,16,4,0
30,7,22,10,0
31,6,26,9,0
32,6,12,10,0
33,10,18,6,0
34,4,21,8,0
35,7,20,13,0
36,6,6,7,0
37,9,27,9,0
38,8,11,11,0
39,10,15,1,0
40,2,3,4,0
41,7,8,7,0
42,7,18,6,0
43,7,24,15,0
44,9,14,12,0
45,8,28,6,0
46,9,12,12,0
47,8,8,6,0
48,2,8,7,0
49,9,29,7,0
