25
0,14,29,21,0
1,16,32,1,0
2,25,38,18,0
3,20,28,6,0
4,24,29,21,0
5,32,50,17,0
6,10,19,25,0
7,37,45,21,0
8,32,41,6,0
9,39,40,2,0
10,16,22,6,0
11,23,32,9,0
12,25,42,16,0
13,19,22,6,0
14,16,21,10,0
15,36,51,9,0
16,21,36,21,0
17,37,54,23,0
18,35,42,25,0
19,22,40,2,0
20,22,34,11,0
21,12,14,19,0
22,21,23,23,0
23,14,27,6,0
24,24,27,14,0
25,39,48,1,0
26,32,34,12,0
27,39,57,16,0
28,37,39,16,0
29,18,22,21,0
30,21,38,11,0
31,9,15,20,0
32,25,29,5,0
33,28,41,10,0
34,18,34,7,0
35,29,36,21,0
36,29,32,6,0
37,28,36,3,0
38,30,31,22,0
39,20,23,8,0
40,24,39,21,0
41,16,20,4,0
42,40,57,22,0
43,33,46,1,0
44,28,36,10,0
45,12,25,13,0
46,9,17,3,0
47,16,28,20,0
48,31,32,17,0
49,20,31,4,0
