15
0,29,42,8,0
1,34,38,11,0
2,25,31,11,0
3,30,42,9,0
4,9,28,4,0
5,8,26,6,0
6,32,44,13,0
7,34,40,1,0
8,26,27,12,0
9,9,15,7,0
10,16,27,2,0
11,17,17,15,0
12,15,28,11,0
13,17,31,2,0
14,30,42,9,0
15,38,50,6,0
16,25,28,4,0
17,36,46,1,0
18,29,43,14,0
19,11,25,14,0
20,23,31,11,0
21,13,19,7,0
22,30,35,10,0
23,16,22,11,0
24,18,20,3,0
25,32,50,12,0
26,30,46,6,0
27,16,34,15,0
28,17,27,3,0
29,21,22,6,0
30,8,9,9,0
31,20,38,13,0
32,23,31,2,0
33,9,23,6,0
34,32,46,14,0
35,38,46,11,0
36,21,38,4,0
37,19,33,12,0
38,40,59,6,0
39,28,28,4,0
