46,0,5.25600004196167,0.9999999999978261,0.23000001907348633
0,0,23,0
1,0,24,0
2,5,22,0
3,5,14,5
4,9,0,8
5,14,0,9
6,9,22,0
7,16,0,13
8,19,0,12
9,21,15,21
10,22,23,4
11,30,22,16
12,27,0,27
13,34,23,30
14,36,18,35
15,37,19,30
16,40,17,39
17,40,19,29
18,44,10,44
19,47,16,34
20,47,15,38
21,52,0,38
22,56,8,49
23,59,13,51
24,64,9,63
25,67,22,67
26,68,0,50
27,73,0,71
28,73,10,70
29,74,0,69
30,75,8,72
31,78,18,76
32,83,5,80
33,87,21,86
34,88,0,86
35,90,4,86
36,92,0,91
37,93,3,89
38,96,8,93
39,99,10,99
40,99,11,99
41,100,12,82
42,105,7,105
43,100,17,84
44,105,14,103
45,106,5,105
46,108,0,108
47,108,4,108
48,110,17,109
49,111,19,104
