file,rpfguan_penalty_solution,rpfguan_penalty_optimal,rpfguan_penalty_time,rpfguan_penaltygap,rpfguan_penaltybuild_time,tbasedw_penalty_solution,tbasedw_penalty_optimal,tbasedw_penalty_time,tbasedw_penaltygap,tbasedw_penaltybuild_time
m15j15d15p05_0.csv.out,3,1,1.6640000343322754,0.0,0.12999987602233887,3,1,3.31499981880188,0.0,1.0069999694824219
m15j15d15p05_1.csv.out,3,1,4.995000123977661,0.0,0.1490001678466797,3,1,5.3420000076293945,0.0,2.375999927520752
m15j15d15p05_2.csv.out,3,1,0.9170000553131104,0.0,0.08500003814697266,3,1,3.128999948501587,0.0,0.9219999313354492
m15j15d15p05_3.csv.out,3,1,6.121999979019165,0.0,0.08899998664855957,3,1,2.7170000076293945,0.0,1.3350000381469727
m15j15d15p05_4.csv.out,4,1,17.670000076293945,0.0,0.08299994468688965,4,1,4.188999891281128,0.0,1.5239999294281006
m15j15d15p05_5.csv.out,3,1,0.2349998950958252,0.0,0.04999995231628418,3,1,2.361999988555908,0.0,1.0230000019073486
m15j15d15p05_6.csv.out,3,1,2.6710000038146973,0.0,0.0839998722076416,3,1,3.696000099182129,0.0,0.8900001049041748
m15j15d15p05_7.csv.out,3,1,0.6660001277923584,0.0,0.04699993133544922,3,1,1.877000093460083,0.0,0.9010000228881836
m15j15d15p05_8.csv.out,4,1,2.3559999465942383,0.0,0.07300019264221191,4,1,3.2819998264312744,0.0,1.2409999370574951
m15j15d15p05_9.csv.out,3,1,0.7039999961853027,0.0,0.0559999942779541,3,1,2.2760000228881836,0.0,0.9539999961853027
m15j15d25p05_0.csv.out,3,1,3.437999963760376,0.0,0.05200004577636719,3,1,3.815999984741211,0.0,1.6600000858306885
m15j15d25p05_1.csv.out,0,1,0.22899985313415527,0.0,0.05900001525878906,0,1,1.187000036239624,0.0,0.5659999847412109
m15j15d25p05_2.csv.out,0,1,0.26999998092651367,0.0,0.07400012016296387,0,1,2.36899995803833,0.0,1.1449999809265137
m15j15d25p05_3.csv.out,1,1,1.0420000553131104,0.0,0.07200002670288086,1,1,2.434000015258789,0.0,1.1420001983642578
m15j15d25p05_4.csv.out,2,1,0.24199986457824707,0.0,0.05900001525878906,2,1,1.9590001106262207,0.0,0.7950000762939453
m15j15d25p05_5.csv.out,0,1,0.1699998378753662,0.0,0.0709998607635498,0,1,1.8459999561309814,0.0,0.9110000133514404
m15j15d25p05_6.csv.out,1,1,0.14599990844726562,0.0,0.059999942779541016,1,1,1.375,0.0,0.7779998779296875
m15j15d25p05_7.csv.out,2,1,0.32399988174438477,0.0,0.07200002670288086,2,1,2.3320000171661377,0.0,0.9709999561309814
m15j15d25p05_8.csv.out,3,1,0.1530001163482666,0.0,0.05300021171569824,3,1,1.938999891281128,0.0,1.0439999103546143
m15j15d25p05_9.csv.out,2,1,0.8340001106262207,0.0,0.0710000991821289,2,1,4.308000087738037,0.0,0.8910000324249268
m15j25d15p05_0.csv.out,5,1,42.789000034332275,0.0,0.17400002479553223,5,1,6.801999807357788,0.0,2.884999990463257
m15j25d15p05_1.csv.out,6,1,10.79800009727478,0.0,0.13400006294250488,6,1,5.769999980926514,0.0,2.5339999198913574
m15j25d15p05_2.csv.out,9,0,1800.3860001564026,0.22222222221975427,0.10599994659423828,9,1,74.57299995422363,0.0,2.4739999771118164
m15j25d15p05_3.csv.out,10,1,196.22099995613098,0.0,0.09299993515014648,10,1,4.599999904632568,0.0,2.3299999237060547
m15j25d15p05_4.csv.out,11,0,1800.523999929428,0.36363636363305873,0.09200000762939453,11,1,4.973999977111816,0.0,2.186000108718872
m15j25d15p05_5.csv.out,10,1,1000.4029998779297,0.0,0.09299993515014648,10,1,4.148000001907349,0.0,2.450000047683716
m15j25d15p05_6.csv.out,7,1,208.9100000858307,0.0,0.09300017356872559,7,1,5.108999967575073,0.0,2.3529999256134033
m15j25d15p05_7.csv.out,10,0,1800.1850001811981,0.09999999999900248,0.09200000762939453,10,1,6.538000106811523,0.0,2.5169999599456787
m15j25d15p05_8.csv.out,8,1,65.85199999809265,0.0,0.09100008010864258,8,1,4.300999879837036,0.0,1.99399995803833
m15j25d15p05_9.csv.out,9,0,1800.358999967575,0.22222222221975635,0.09200000762939453,9,1,10.457000017166138,0.0,2.9570000171661377
m15j25d25p05_0.csv.out,7,1,299.8400001525879,0.0,0.09200000762939453,7,1,7.273000001907349,0.0,2.4100000858306885
m15j25d25p05_1.csv.out,2,1,14.977999925613403,0.0,0.09299993515014648,2,1,13.16700005531311,0.0,2.136000156402588
m15j25d25p05_2.csv.out,4,1,1572.5950000286102,0.0,0.09999990463256836,4,1,3.2080001831054688,0.0,1.5760002136230469
m15j25d25p05_3.csv.out,4,1,126.02000021934509,0.0,0.09300017356872559,4,1,4.390000104904175,0.0,2.115999937057495
m15j25d25p05_4.csv.out,10,1,974.545000076294,0.0,0.09299993515014648,10,1,6.315000057220459,0.0,3.120999813079834
m15j25d25p05_5.csv.out,7,0,1800.486999988556,0.42857142856530683,0.09299993515014648,7,1,295.61299991607666,0.0,2.74399995803833
m15j25d25p05_6.csv.out,4,0,1800.3949999809265,0.4999999999874961,0.09599995613098145,4,1,12.328999996185303,0.0,3.2899999618530273
m15j25d25p05_7.csv.out,6,0,1800.5569999217987,0.33333333332777837,0.1380000114440918,6,1,5.163999795913696,0.0,3.008999824523926
m15j25d25p05_8.csv.out,7,1,56.55299997329712,0.0,0.1400001049041748,7,1,9.454999923706055,0.0,3.9749999046325684
m15j25d25p05_9.csv.out,5,0,1800.8780000209808,0.399999999992001,0.1359999179840088,5,1,1404.3829998970032,0.0,8.54200005531311
m25j15d15p05_0.csv.out,2,1,0.24300003051757812,0.0,0.05499982833862305,2,1,4.101999998092651,0.0,1.6399998664855957
m25j15d15p05_1.csv.out,2,1,0.9019999504089355,0.0,0.06800007820129395,2,1,3.1059999465942383,0.0,1.4029998779296875
m25j15d15p05_2.csv.out,4,1,0.21900010108947754,0.0,0.06500005722045898,4,1,4.7170000076293945,0.0,2.4469997882843018
m25j15d15p05_3.csv.out,4,1,0.48000001907348633,0.0,0.059999942779541016,4,1,2.580000162124634,0.0,1.6159999370574951
m25j15d15p05_4.csv.out,2,1,0.25999999046325684,0.0,0.05200004577636719,2,1,3.188999891281128,0.0,1.434000015258789
m25j15d15p05_5.csv.out,4,1,2.185999870300293,0.0,0.0710000991821289,4,1,6.449000120162964,0.0,2.5210001468658447
m25j15d15p05_6.csv.out,1,1,21.709999799728394,0.0,0.051999807357788086,1,1,15.786999940872192,0.0,2.4729998111724854
m25j15d15p05_7.csv.out,2,1,0.9249999523162842,0.0,0.0690000057220459,2,1,4.8999998569488525,0.0,2.0779998302459717
m25j15d15p05_8.csv.out,6,1,11.95799994468689,0.0,0.05299997329711914,6,1,7.486000061035156,0.0,3.5119998455047607
m25j15d15p05_9.csv.out,1,1,6.49399995803833,0.0,0.059999942779541016,1,1,5.503000020980835,0.0,1.7330000400543213
m25j15d25p05_0.csv.out,2,1,0.35500001907348633,0.0,0.0710000991821289,2,1,3.6659998893737793,0.0,1.997999906539917
m25j15d25p05_1.csv.out,1,1,1.2869999408721924,0.0,0.05800008773803711,1,1,6.064000129699707,0.0,2.239000082015991
m25j15d25p05_2.csv.out,1,1,0.3210000991821289,0.0,0.07000017166137695,1,1,4.70199990272522,0.0,2.260999917984009
m25j15d25p05_3.csv.out,0,1,0.3210000991821289,0.0,0.07000017166137695,0,1,4.958000183105469,0.0,2.1410000324249268
m25j15d25p05_4.csv.out,1,1,0.26399993896484375,0.0,0.08299994468688965,1,1,4.440999984741211,0.0,2.318000078201294
m25j15d25p05_5.csv.out,3,1,0.23800015449523926,0.0,0.0559999942779541,3,1,4.200999975204468,0.0,2.069999933242798
m25j15d25p05_6.csv.out,2,1,0.6660001277923584,0.0,0.05300021171569824,2,1,3.4220001697540283,0.0,1.7400000095367432
m25j15d25p05_7.csv.out,0,1,0.12199997901916504,0.0,0.05800008773803711,0,1,3.935999870300293,0.0,2.2159998416900635
m25j15d25p05_8.csv.out,1,1,0.3959999084472656,0.0,0.06100010871887207,1,1,3.885999917984009,0.0,2.181999921798706
m25j15d25p05_9.csv.out,3,1,0.22799992561340332,0.0,0.07200002670288086,3,1,3.446000099182129,0.0,1.871000051498413
m25j25d15p05_0.csv.out,8,1,285.54500007629395,0.0,0.13700008392333984,8,1,22.17300009727478,0.0,6.14900016784668
m25j25d15p05_1.csv.out,7,0,1800.332999944687,0.2857142857102046,0.09500002861022949,6,1,68.20699977874756,0.0,6.006999969482422
m25j25d15p05_2.csv.out,12,0,1800.4790000915527,0.24999999999791786,0.09400010108947754,12,1,17.846999883651733,0.0,5.828000068664551
m25j25d15p05_3.csv.out,8,0,1800.4409999847412,0.37499999999531375,0.09299993515014648,8,1,34.32200002670288,0.0,6.253000020980835
m25j25d15p05_4.csv.out,8,0,1800.3519999980927,0.2499999999968771,0.09099984169006348,8,1,18.838000059127808,0.0,6.257000207901001
m25j25d15p05_5.csv.out,8,1,245.22099995613098,0.0,0.09099984169006348,8,1,10.954999923706055,0.0,5.523999929428101
m25j25d15p05_6.csv.out,8,0,1800.316999912262,0.3143656716378616,0.09299993515014648,8,1,23.251999855041504,0.0,5.319000005722046
m25j25d15p05_7.csv.out,8,0,1800.4499998092651,0.4999999999937509,0.09200000762939453,8,1,14.944000005722046,0.0,5.105999946594238
m25j25d15p05_8.csv.out,5,1,96.38899993896484,0.0,0.09799981117248535,5,1,12.92199993133545,0.0,5.94599986076355
m25j25d15p05_9.csv.out,9,0,1800.4539999961853,0.33333333332963044,0.09400010108947754,9,1,12.275000095367432,0.0,5.276000022888184
m25j25d25p05_0.csv.out,4,1,132.42799997329712,0.0,0.09100008010864258,4,1,14.430999994277954,0.0,5.447999954223633
m25j25d25p05_1.csv.out,4,1,19.203999996185303,0.0,0.09200000762939453,4,1,21.014999866485596,0.0,5.35099983215332
m25j25d25p05_2.csv.out,5,0,1800.4189999103546,0.39999999999200025,0.09399986267089844,5,1,15.22000002861023,0.0,7.552000045776367
m25j25d25p05_3.csv.out,6,1,19.954999923706055,0.0,0.1269998550415039,6,1,13.378000020980835,0.0,7.013000011444092
m25j25d25p05_4.csv.out,6,1,12.58299994468689,0.0,0.12100005149841309,6,1,29.110999822616577,0.0,9.026999950408936
m25j25d25p05_5.csv.out,7,0,1800.460000038147,0.2857142857102041,0.11899995803833008,7,1,20.603999853134155,0.0,6.374000072479248
m25j25d25p05_6.csv.out,6,0,1800.3359999656677,0.33333333332777787,0.09400010108947754,6,1,11.043999910354614,0.0,5.781000137329102
m25j25d25p05_7.csv.out,5,1,596.5190000534058,0.0,0.09299993515014648,5,1,11.413000106811523,0.0,4.809000015258789
m25j25d25p05_8.csv.out,7,0,1800.4990000724792,0.4285714285653064,0.09100008010864258,6,1,14.062000036239624,0.0,5.642999887466431
m25j25d25p05_9.csv.out,3,0,1800.5069999694824,0.6666666666444444,0.09100008010864258,3,1,779.6519999504089,0.0,4.2829999923706055
