49,0,10.828999996185303,0.8130424011730898,0.7409999370574951
0,0,0,None
1,9,6,None
2,28,11,None
3,42,10,None
4,55,0,None
5,93,13,None
6,132,0,None
7,161,0,None
8,171,10,None
9,182,12,None
10,194,3,None
11,202,0,None
12,233,0,None
13,270,0,None
14,299,0,None
15,324,14,None
16,349,0,None
17,387,0,None
18,417,13,None
19,447,0,None
20,483,13,None
21,496,0,None
22,519,4,None
23,541,0,None
24,568,12,None
25,590,12,None
26,621,0,None
27,636,0,None
28,649,0,None
29,686,14,None
30,707,0,None
31,718,11,None
32,731,13,None
33,755,7,None
34,765,0,None
35,793,4,None
36,809,9,None
37,830,2,None
38,850,8,None
39,884,0,None
40,918,0,None
41,937,0,None
42,949,0,None
43,962,0,None
44,980,0,None
45,1008,0,None
46,1025,0,None
47,1034,5,None
48,1049,2,None
49,1058,12,None
