25
0,27,40,2,0
1,37,57,20,0
2,39,56,4,0
3,31,33,7,0
4,15,16,14,0
5,8,21,19,0
6,11,26,17,0
7,30,44,9,0
8,19,38,4,0
9,39,52,1,0
10,29,36,9,0
11,17,24,14,0
12,10,20,13,0
13,38,54,25,0
14,22,38,23,0
15,9,16,11,0
16,17,36,12,0
17,10,20,18,0
18,26,41,11,0
19,35,48,14,0
20,39,58,20,0
21,12,24,13,0
22,35,52,13,0
23,17,30,12,0
24,12,26,25,0
25,11,12,3,0
26,31,37,8,0
27,13,19,14,0
28,32,48,17,0
29,13,30,6,0
30,39,54,11,0
31,29,41,24,0
32,14,29,2,0
33,12,21,3,0
34,27,36,19,0
35,25,30,19,0
36,31,51,15,0
37,33,43,16,0
38,34,39,24,0
39,28,31,17,0
