15
0,13,14,5,0
1,13,16,13,0
2,10,25,12,0
3,15,20,7,0
4,9,25,11,0
5,8,27,9,0
6,20,25,4,0
7,19,28,5,0
8,5,9,9,0
9,13,18,5,0
10,4,12,4,0
11,4,23,1,0
12,7,15,5,0
13,11,20,14,0
14,17,33,2,0
15,11,30,9,0
16,11,30,14,0
17,20,31,10,0
18,7,21,15,0
19,8,11,10,0
20,11,31,6,0
21,8,18,1,0
22,6,23,2,0
23,5,19,8,0
24,6,26,11,0
25,11,28,10,0
26,18,38,13,0
27,18,38,9,0
28,12,32,11,0
29,7,9,10,0
30,4,16,8,0
31,13,14,11,0
32,19,34,15,0
33,7,19,2,0
34,14,33,5,0
35,9,28,13,0
36,19,35,8,0
37,8,15,13,0
38,14,25,2,0
39,5,6,9,0
40,9,27,14,0
41,10,15,8,0
42,4,5,9,0
43,20,35,14,0
44,12,29,13,0
45,5,8,11,0
46,18,22,4,0
47,8,8,10,0
48,13,33,10,0
49,4,19,5,0
