25
0,10,11,25,0
1,16,23,7,0
2,8,23,24,0
3,7,25,20,0
4,13,28,15,0
5,20,30,23,0
6,6,16,24,0
7,5,18,18,0
8,6,17,15,0
9,12,28,5,0
10,10,14,21,0
11,8,9,6,0
12,20,25,18,0
13,10,23,19,0
14,16,36,5,0
15,9,15,19,0
16,6,21,2,0
17,19,19,12,0
18,12,28,20,0
19,12,26,20,0
20,9,16,15,0
21,20,26,21,0
22,7,19,8,0
23,6,7,2,0
24,8,13,12,0
25,10,10,10,0
26,19,25,8,0
27,15,18,18,0
28,13,32,7,0
29,5,11,16,0
30,6,14,16,0
31,8,13,11,0
32,8,19,24,0
33,13,28,4,0
34,6,16,5,0
35,19,28,24,0
36,20,27,22,0
37,19,22,12,0
38,14,34,13,0
39,18,36,15,0
