25
0,39,55,11,0
1,13,25,18,0
2,27,30,11,0
3,19,35,2,0
4,8,24,11,0
5,37,50,8,0
6,15,35,5,0
7,30,49,3,0
8,27,40,12,0
9,18,21,10,0
10,40,42,21,0
11,39,56,6,0
12,39,46,11,0
13,24,41,24,0
14,24,33,6,0
15,15,25,25,0
16,27,37,19,0
17,9,18,22,0
18,35,51,10,0
19,34,37,6,0
20,16,25,22,0
21,26,34,24,0
22,13,17,3,0
23,40,50,9,0
24,33,33,2,0
25,29,35,7,0
26,34,53,17,0
27,24,27,17,0
28,25,35,8,0
29,33,40,20,0
30,33,37,11,0
31,20,40,6,0
32,35,40,11,0
33,24,33,23,0
34,13,15,5,0
35,14,15,15,0
36,14,33,8,0
37,18,21,18,0
38,39,59,11,0
39,8,8,9,0
