25
0,37,144,7,0
1,27,28,2,0
2,11,23,7,0
3,36,127,8,0
4,9,35,6,0
5,16,21,11,0
6,34,75,9,0
7,25,30,8,0
8,30,66,10,0
9,25,59,2,0
10,31,91,8,0
11,15,43,6,0
12,20,32,10,0
13,22,30,8,0
14,8,23,7,0
15,24,26,9,0
16,14,14,1,0
17,35,161,12,0
18,22,70,8,0
19,13,26,10,0
20,33,87,8,0
21,30,99,5,0
22,29,105,2,0
23,29,106,9,0
24,10,38,2,0
25,35,155,12,0
26,8,29,7,0
27,12,26,2,0
28,36,59,2,0
29,8,23,3,0
30,37,140,12,0
31,22,79,6,0
32,10,31,9,0
33,9,35,8,0
34,32,88,7,0
35,12,55,3,0
36,37,102,1,0
37,22,71,11,0
38,21,34,2,0
39,17,60,7,0
