15
0,25,93,7,0
1,49,109,3,0
2,47,197,7,0
3,36,108,7,0
4,37,139,5,0
5,71,223,2,0
6,33,42,5,0
7,44,190,5,0
8,30,57,6,0
9,76,315,4,0
10,79,318,2,0
11,16,52,7,0
12,40,157,3,0
13,63,74,2,0
14,78,103,6,0
15,23,35,6,0
16,29,122,2,0
17,34,156,1,0
18,24,69,6,0
19,41,145,5,0
20,67,160,5,0
21,36,101,4,0
22,21,53,6,0
23,73,275,1,0
24,51,116,1,0
25,68,188,5,0
26,49,60,2,0
27,46,181,4,0
28,40,167,5,0
29,76,303,4,0
30,55,111,1,0
31,76,217,7,0
32,21,83,1,0
33,63,102,7,0
34,23,62,4,0
35,37,90,4,0
36,76,216,3,0
37,57,222,2,0
38,45,103,1,0
39,19,34,3,0
