25
0,10,41,5,0
1,15,29,2,0
2,4,13,1,0
3,4,12,5,0
4,15,69,5,0
5,20,72,4,0
6,14,14,2,0
7,5,13,1,0
8,6,27,4,0
9,8,34,6,0
10,6,14,3,0
11,10,41,8,0
12,6,21,8,0
13,13,18,1,0
14,15,64,8,0
15,5,18,2,0
16,11,28,7,0
17,11,15,7,0
18,12,44,1,0
19,20,77,6,0
20,13,26,8,0
21,11,12,3,0
22,12,38,5,0
23,4,5,8,0
24,8,26,8,0
25,10,32,2,0
26,11,18,8,0
27,7,14,4,0
28,15,23,3,0
29,15,31,7,0
30,12,37,7,0
31,13,29,5,0
32,15,52,6,0
33,7,16,5,0
34,10,21,6,0
35,18,82,5,0
36,7,19,5,0
37,8,17,4,0
38,17,76,6,0
39,20,23,2,0
40,16,21,4,0
41,8,31,5,0
42,14,52,6,0
43,20,80,5,0
44,14,61,2,0
45,17,23,4,0
46,4,14,8,0
47,9,21,3,0
48,15,35,4,0
49,9,11,6,0
