41,1,29.777000188827515,0.0,12.128999948501587
0,91,0,0
1,179,5,72
2,201,8,66
3,110,7,54
4,100,5,25
5,37,2,34
6,144,13,57
7,244,0,115
8,55,13,25
9,247,3,123
10,130,0,48
11,59,2,32
12,319,8,180
13,391,9,166
14,0,12,0
15,63,5,0
16,2430,3,2330
17,41,6,33
18,130,2,63
19,144,9,48
20,384,7,121
21,9,10,0
22,264,13,139
23,460,5,328
24,132,6,56
25,321,4,127
26,210,3,94
27,12,0,0
28,159,7,86
29,306,3,120
30,46,8,0
31,2287,0,2268
32,308,6,177
33,2387,10,2294
34,106,14,24
35,314,13,154
36,85,13,30
37,179,0,89
38,74,10,0
39,3,5,0
40,313,0,124
41,383,0,137
42,95,1,47
43,313,14,137
44,2445,0,2416
45,20,2,0
46,235,14,117
47,2353,0,2347
48,115,9,61
49,131,8,56
