26,1,6.358999967575073,0.0,3.9769999980926514
0,54,11,3
1,8,8,0
2,32,8,0
3,24,3,0
4,519,4,516
5,52,4,0
6,32,12,0
7,561,0,553
8,514,0,512
9,499,0,474
10,559,4,532
11,0,0,0
12,91,12,66
13,0,9,0
14,107,12,101
15,1,10,0
16,110,0,87
17,18,6,0
18,22,0,0
19,33,3,0
20,477,4,470
21,14,12,0
22,1,2,0
23,24,5,10
24,5,3,0
25,52,0,7
26,508,8,497
27,52,8,0
28,69,4,5
29,117,3,98
30,496,8,469
31,87,3,66
32,495,0,488
33,98,10,88
34,1,6,0
35,20,8,0
36,16,11,0
37,470,8,452
38,32,10,0
39,530,0,513
40,9,5,0
41,491,4,474
42,551,0,527
43,541,4,507
44,38,0,8
45,0,12,0
46,524,3,507
47,20,9,0
48,52,13,0
49,32,6,0
