13,0,880.5139999389648,0.31718494271440356,75.92499995231628
0,341,0,0
1,4,0,0
5,5,0,0
11,4,0,0
15,4,0,0
17,5,0,0
23,4,0,0
27,4,0,0
28,5,0,0
31,4,0,0
35,5,0,0
48,5,0,0
49,4,0,0
2,0,13,0
3,100,0,0
4,138,0,0
6,71,11,0
7,0,3,0
8,87,5,0
9,53,5,0
10,117,6,0
12,266,0,0
13,0,2,0
14,0,0,0
16,237,7,0
18,246,10,0
19,177,10,0
20,56,10,0
21,157,7,0
22,0,6,0
24,189,6,0
25,0,9,0
26,162,13,0
29,195,2,0
30,104,12,0
32,28,1,0
33,21,0,0
34,113,13,0
36,97,2,0
37,21,6,0
38,40,2,0
39,106,1,0
40,58,3,0
41,126,10,0
42,116,9,0
43,127,4,0
44,66,0,0
45,21,11,0
46,156,8,0
47,129,3,0
