38,0,100.48800015449524,0.471282196352315,0.44500017166137695
0,403,11,388
1,293,16,289
2,4,0,0
3,48,3,31
4,120,4,114
5,485,0,466
6,580,0,573
7,85,1,65
8,99,0,95
9,93,6,80
10,107,13,103
11,8,6,0
12,358,12,353
13,518,1,499
14,8,2,0
15,313,21,313
16,68,0,49
17,8,22,0
18,15,10,0
19,12,4,0
20,449,8,431
21,344,1,332
22,505,1,487
23,312,0,296
24,0,3,0
25,248,4,247
26,383,8,367
27,535,0,524
28,370,2,355
29,4,2,0
30,474,6,465
31,33,13,19
32,99,6,96
33,20,1,12
34,547,1,540
35,394,12,390
36,269,10,268
37,594,3,593
38,20,6,0
39,332,4,329
40,415,6,412
41,467,0,449
42,0,13,0
43,434,0,428
44,287,0,285
45,258,4,247
46,17,0,0
47,59,1,59
48,8,13,0
49,563,1,551
