42,0,100.54500007629395,0.3688500750763816,0.46199989318847656
0,721,0,703
1,946,0,945
2,425,0,418
3,1011,0,993
4,998,0,982
5,687,6,684
6,884,4,873
7,1153,0,1139
8,917,0,898
9,837,0,827
10,797,0,777
11,931,8,913
12,917,8,916
13,959,5,955
14,636,3,625
15,277,0,266
16,603,5,583
17,129,8,110
18,1047,9,1045
19,667,14,655
20,306,0,303
21,190,0,177
22,40,0,34
23,1097,0,1084
24,1077,1,1058
25,382,0,379
26,0,10,0
27,96,0,78
28,0,2,0
29,178,8,171
30,975,0,968
31,343,8,342
32,758,0,747
33,1037,4,1019
34,20,0,0
35,1122,0,1104
36,96,6,77
37,148,10,137
38,0,0,0
39,851,4,843
40,0,12,0
41,238,2,222
42,397,7,390
43,0,6,0
44,1174,0,1174
45,76,0,72
46,10,14,0
47,224,0,205
48,14,6,0
49,114,6,113
