40,1,1053.7130000591278,0.0,448.1410000324249
0,439,0,424
1,0,21,0
2,1174,0,1161
3,570,0,562
4,509,0,504
5,337,4,319
6,52,0,43
7,223,0,215
8,733,19,724
9,1,0,0
10,0,2,0
11,387,15,378
12,78,9,61
13,265,19,262
14,284,0,279
15,16,2,1
16,140,0,125
17,103,0,86
18,474,0,467
19,18,11,0
20,161,0,149
21,590,0,588
22,631,0,629
23,2,15,0
24,260,0,257
25,9,14,0
26,664,0,662
27,726,0,708
28,300,0,298
29,369,0,365
30,453,4,436
31,533,0,527
32,78,0,74
33,411,0,398
34,16,15,0
35,602,0,595
36,410,19,407
37,24,22,16
38,696,0,695
39,317,17,314
40,1199,0,1184
41,0,9,0
42,183,0,166
43,13,13,0
44,542,0,534
45,652,0,639
46,0,22,0
47,62,2,50
48,1143,0,1142
49,454,0,443
