34,0,1967.1640000343323,0.03333333333322151,156.91400003433228
0,406,0,397
1,479,8,475
2,79,0,76
3,140,14,139
4,436,10,435
5,865,0,861
6,353,0,352
7,28,0,17
8,149,0,148
9,509,8,496
10,174,0,173
11,213,0,203
12,230,0,211
13,251,0,240
14,263,0,245
15,294,0,293
16,17,18,0
17,14,13,7
18,333,0,324
19,7,0,0
20,21,5,3
21,393,0,374
22,5,23,0
23,46,0,31
24,415,0,415
25,104,7,99
26,461,0,450
27,87,10,78
28,474,0,469
29,828,0,823
30,508,0,494
31,0,10,0
32,842,0,837
33,551,0,532
34,586,0,574
35,817,0,809
36,10,9,0
37,27,7,11
38,3,20,0
39,539,0,524
