44,1,291.9839999675751,0.0,132.2869999408722
0,141,0,126
1,17,8,3
2,410,0,394
3,58,0,50
4,77,0,73
5,90,0,86
6,102,0,95
7,547,0,543
8,0,6,0
9,16,4,2
10,173,0,164
11,209,3,201
12,785,0,776
13,28,10,9
14,240,0,234
15,584,0,579
16,505,0,496
17,8,5,0
18,276,4,263
19,26,4,9
20,315,0,313
21,8,11,0
22,0,5,0
23,486,0,486
24,19,0,0
25,342,0,342
26,491,8,479
27,436,0,433
28,456,0,447
29,377,0,368
30,308,3,306
31,525,0,519
32,34,11,16
33,25,3,15
34,233,8,219
35,617,0,598
36,43,0,26
37,638,3,625
38,672,3,668
39,699,0,697
40,0,0,0
41,714,0,697
42,750,0,731
43,627,0,614
44,262,8,246
45,1094,5,1083
46,185,3,165
47,1073,0,1065
48,1052,0,1033
49,1108,0,1099
