30,1,11.333999872207642,0.0,6.95799994468689
0,94,7,0
1,63,0,0
2,997,0,927
3,1232,12,1174
4,1075,7,1028
5,67,1,17
6,1047,9,1017
7,166,7,105
8,1111,7,1108
9,32,10,0
10,12,10,0
11,134,0,22
12,1193,10,1147
13,70,2,11
14,22,8,0
15,172,0,105
16,9,12,0
17,0,3,0
18,23,5,3
19,98,10,4
20,37,0,13
21,37,8,0
22,199,0,149
23,34,12,0
24,71,11,0
25,12,0,0
26,99,13,0
27,46,12,0
28,1029,4,984
29,210,9,187
30,21,10,0
31,1173,7,1116
32,1119,0,1105
33,1251,0,1213
34,1,14,0
35,128,5,7
36,46,3,11
37,73,10,0
38,65,4,19
39,27,6,0
40,29,4,16
41,95,4,0
42,1,7,0
43,1270,0,1161
44,95,0,17
45,127,10,0
46,49,1,8
47,994,7,911
48,231,0,221
49,1141,0,1052
