49,0,5.4730000495910645,0.650525884175279,0.437999963760376
0,0,0,0
1,22,0,8
2,59,0,40
3,75,0,72
4,109,0,95
5,120,0,115
6,128,0,120
7,158,0,156
8,181,0,169
9,199,0,197
10,224,0,212
11,246,0,232
12,282,0,274
13,299,0,295
14,337,0,329
15,368,0,363
16,393,0,379
17,412,0,409
18,423,0,416
19,432,0,415
20,448,0,433
21,457,0,448
22,487,0,474
23,512,0,495
24,542,0,525
25,559,0,544
26,567,0,555
27,577,0,575
28,606,0,603
29,629,0,629
30,661,0,651
31,680,0,668
32,714,0,713
33,729,0,711
34,756,0,750
35,787,0,777
36,798,0,784
37,825,0,823
38,836,0,823
39,861,0,848
40,896,0,888
41,920,0,908
42,937,0,931
43,974,0,969
44,988,0,982
45,1021,0,1013
46,1050,0,1049
47,1079,0,1071
48,1107,0,1097
49,1145,0,1129
