42,1,280.5479998588562,0.0,150.19600009918213
0,194,10,183
1,6,0,0
2,495,8,490
3,35,1,18
4,157,6,150
5,694,0,686
6,350,0,338
7,882,0,871
8,14,7,0
9,12,1,0
10,227,0,213
11,258,0,251
12,278,5,262
13,785,7,772
14,24,4,5
15,863,0,854
16,807,4,798
17,109,9,107
18,465,0,456
19,561,0,552
20,296,1,290
21,315,9,309
22,14,10,0
23,448,0,430
24,192,0,181
25,334,0,317
26,16,13,0
27,629,9,623
28,606,0,591
29,0,13,0
30,130,0,115
31,896,0,891
32,754,0,735
33,2,1,0
34,571,0,564
35,78,0,76
36,875,10,863
37,637,0,624
38,837,8,817
39,721,4,716
40,418,0,402
41,668,0,661
42,0,5,0
43,1355,13,1355
44,61,1,51
45,1323,0,1314
46,1365,4,1355
47,382,1,367
48,1355,0,1338
49,522,0,508
