42,1,321.47199988365173,0.0,157.89800000190735
0,666,9,665
1,1092,0,1088
2,453,0,441
3,52,0,50
4,0,7,0
5,692,10,674
6,147,7,132
7,9,0,0
8,395,0,390
9,167,0,166
10,179,0,168
11,219,0,210
12,250,0,237
13,35,3,18
14,281,0,276
15,316,0,309
16,328,0,315
17,0,9,0
18,359,0,339
19,373,0,365
20,1151,0,1140
21,675,17,672
22,9,12,0
23,21,12,2
24,526,8,513
25,711,11,704
26,14,1,0
27,506,0,494
28,434,12,417
29,1,1,0
30,536,0,527
31,566,0,565
32,0,18,0
33,605,0,605
34,1071,17,1062
35,616,0,616
36,89,11,86
37,645,0,637
38,704,0,701
39,468,8,454
40,729,0,717
41,1120,0,1111
42,37,20,19
43,608,16,603
44,765,0,751
45,787,0,786
46,1059,0,1053
47,13,10,0
48,753,3,741
49,118,10,103
