41,1,19.015999794006348,0.0,12.799000024795532
0,199,0,182
1,52,9,50
2,10,0,0
3,222,0,208
4,224,0,204
5,112,0,107
6,83,11,72
7,137,0,128
8,180,0,166
9,229,0,229
10,89,0,88
11,131,0,115
12,2,8,0
13,213,0,208
14,164,0,159
15,43,8,41
16,151,0,150
17,0,2,0
18,267,0,252
19,8,12,0
20,263,0,258
21,13,3,0
22,141,0,139
23,161,0,151
24,204,0,203
25,99,0,92
26,122,0,117
27,25,0,21
28,124,0,124
29,17,0,1
30,5,2,0
31,190,0,179
32,58,0,55
33,102,0,98
34,12,5,0
35,171,0,159
36,226,0,209
37,166,0,164
38,95,6,90
39,31,0,31
40,69,0,51
41,209,0,196
42,76,9,75
43,3,0,0
44,60,0,43
45,7,5,0
46,38,0,37
47,269,1,262
48,71,0,57
49,34,0,16
