43,1,191.0220000743866,0.0,112.25600004196167
0,601,0,600
1,688,6,673
2,411,0,401
3,14,13,0
4,279,0,272
5,101,0,84
6,782,0,765
7,573,0,569
8,83,0,75
9,373,0,361
10,190,0,189
11,453,12,439
12,48,0,28
13,481,0,468
14,720,0,703
15,124,0,123
16,894,0,888
17,12,12,0
18,843,0,832
19,132,0,131
20,856,0,851
21,253,0,250
22,12,0,0
23,206,0,203
24,1190,0,1178
25,449,0,443
26,1155,6,1142
27,1192,6,1181
28,0,5,0
29,5,8,0
30,429,0,426
31,200,10,194
32,537,0,523
33,40,0,32
34,932,0,929
35,582,0,570
36,216,0,212
37,15,4,0
38,13,2,0
39,325,0,310
40,811,0,810
41,360,0,354
42,1127,0,1109
43,295,0,285
44,750,0,735
45,163,10,157
46,661,0,654
47,506,0,487
48,59,0,56
49,630,6,613
