31,1,19.984999895095825,0.0,13.544000148773193
0,12,13,0
1,151,0,146
2,139,0,130
3,450,0,446
4,234,0,230
5,161,0,151
6,41,0,36
7,283,9,280
8,5,12,0
9,15,10,11
10,8,5,0
11,199,0,198
12,112,9,104
13,35,0,16
14,0,0,0
15,47,7,37
16,289,0,284
17,473,14,466
18,303,0,300
19,8,14,0
20,263,0,253
21,242,0,235
22,24,0,11
23,5,0,0
24,219,0,200
25,461,9,457
26,0,6,0
27,248,12,245
28,65,0,61
29,14,6,0
30,120,0,114
31,85,0,76
32,439,0,439
33,144,0,132
34,5,8,0
35,100,0,81
36,14,5,14
37,460,0,457
38,179,0,169
39,94,0,77
