25008226,0,20.176000118255615,0.8800367177219427,0.13899993896484375
0,333,4,325
1,226,0,156
2,710,12,613
3,0,23,0
4,278,11,154
5,403,21,271
6,533,0,489
7,95,1,0
8,226,13,153
9,39,0,0
10,0,14,0
11,63,22,0
12,112,13,72
13,403,0,399
14,37,12,0
15,538,16,424
16,652,0,446
17,26,22,0
18,333,10,325
19,67,13,50
20,462,6,330
21,278,19,179
22,278,2,230
23,142,20,0
24,84,8,0
25,491,12,392
26,0,0,0
27,142,13,108
28,255,0,185
29,652,11,477
30,726,0,608
31,783,13,540
32,20,9,0
33,0,2,0
34,343,19,259
35,606,0,597
36,0,21,0
37,153,0,0
38,130,11,0
39,462,11,444
