40,1,79.91800022125244,0.0,55.60800004005432
0,13,3,0
1,10,14,0
2,805,0,786
3,754,0,751
4,100,0,86
5,152,0,147
6,205,0,197
7,111,0,109
8,134,0,122
9,412,0,410
10,235,7,223
11,169,0,155
12,788,0,780
13,4,0,0
14,253,0,245
15,1110,0,1105
16,284,0,270
17,303,0,300
18,160,8,153
19,241,12,224
20,314,0,299
21,9,18,0
22,542,0,529
23,357,0,340
24,387,0,370
25,404,0,389
26,0,12,0
27,2,24,0
28,437,0,434
29,460,0,460
30,492,0,482
31,323,0,311
32,710,11,709
33,257,10,239
34,511,0,505
35,567,0,557
36,578,0,564
37,605,0,603
38,47,8,34
39,616,0,603
40,651,0,643
41,675,0,663
42,6,20,0
43,5,4,0
44,692,0,686
45,725,0,717
46,1135,0,1134
47,72,0,64
48,10,2,0
49,16,10,0
