44,0,83.59299993515015,0.9999999999977273,57.76799988746643
0,0,0,0
1,5,0,3
2,10,0,0
3,12,0,0
4,15,0,0
5,19,0,11
6,23,0,18
7,25,0,17
8,28,0,13
9,33,0,15
10,36,0,31
11,38,0,24
12,41,0,26
13,44,0,29
14,5,8,0
15,50,0,47
16,51,0,45
17,53,0,41
18,57,0,46
19,62,0,42
20,66,0,61
21,68,0,66
22,72,0,69
23,73,0,57
24,74,0,71
25,76,0,61
26,81,0,71
27,84,0,74
28,86,0,74
29,88,0,71
30,89,0,89
31,90,0,79
32,94,0,92
33,97,0,88
34,102,0,94
35,105,0,89
36,19,5,0
37,110,0,99
38,114,0,113
39,116,0,108
40,120,0,114
41,121,0,103
42,122,0,119
43,124,0,121
44,129,0,110
45,130,0,114
46,131,0,129
47,133,0,115
48,136,0,129
49,141,0,141
