23,0,45.717000007629395,0.09881422924858164,22.312000036239624
0,98,5,98
1,82,2,80
2,7,0,0
3,13,1,0
4,1,4,0
5,73,8,56
6,24,2,17
7,93,0,89
8,16,13,0
9,7,1,0
10,19,9,0
11,129,3,112
12,138,0,137
13,54,3,47
14,0,0,0
15,45,0,30
16,13,10,0
17,11,9,0
18,4,11,0
19,17,10,0
20,4,7,0
21,60,0,43
22,62,0,61
23,103,1,84
24,67,0,50
25,70,0,65
26,65,0,62
27,3,0,0
28,10,0,0
29,49,4,47
30,37,4,29
31,0,11,0
32,0,12,0
33,5,8,0
34,20,14,0
35,13,0,0
36,1,0,0
37,28,0,11
38,115,0,115
39,110,0,100
40,124,2,116
41,0,8,0
42,8,4,0
43,16,0,0
44,31,1,27
45,120,2,107
46,19,0,0
47,17,0,0
48,19,6,0
49,9,6,0
