22,1,11.533999919891357,0.0,3.7150001525878906
2,24,0,8
4,23,0,9
9,20,0,0
10,22,0,9
13,20,0,1
21,15,0,15
23,22,0,5
24,25,0,0
25,10,0,4
28,20,0,14
30,20,0,10
31,15,0,6
32,18,0,21
33,23,0,8
37,16,0,13
39,25,0,17
41,24,0,3
42,24,0,4
43,25,0,2
44,17,0,0
46,19,0,0
49,12,0,0
0,19,13,0
1,7,6,0
3,12,0,0
5,0,20,0
6,16,12,0
7,19,0,0
8,1,6,0
11,13,5,0
12,11,0,0
14,11,10,0
15,9,6,0
16,17,0,0
17,0,1,0
18,4,0,0
19,3,16,0
20,12,5,0
22,9,21,0
26,14,11,0
27,5,0,0
29,1,0,0
34,6,0,0
35,5,17,0
36,14,0,0
38,2,24,0
40,6,12,0
45,4,3,0
47,5,7,0
48,3,0,0
