22,1,10.324000120162964,0.0,1.4060001373291016
0,23,0,8
1,10,0,4
5,10,0,0
6,7,0,0
7,10,0,2
11,10,0,0
12,11,0,9
13,13,0,0
15,12,0,0
21,15,0,0
24,14,0,0
25,14,0,4
26,11,0,10
29,15,0,4
30,10,0,0
37,7,0,0
38,12,0,3
39,7,0,0
40,9,0,0
44,8,0,2
45,9,0,0
46,11,0,0
2,7,0,0
3,9,8,0
4,5,8,0
8,16,13,0
9,11,0,0
10,12,9,0
14,0,0,0
16,9,3,0
17,12,3,0
18,4,11,0
19,17,0,0
20,2,7,0
22,0,8,0
23,19,0,0
27,2,3,0
28,13,9,0
31,0,14,0
32,4,12,0
33,6,1,0
34,10,1,0
35,2,8,0
36,2,9,0
41,1,0,0
42,1,4,0
43,16,0,0
47,17,5,0
48,19,13,0
49,14,0,0
