19,1,25.28500008583069,0.0,1.4670000076293945
0,24,0,0
5,6,0,6
7,14,0,6
10,12,0,0
11,13,0,3
14,10,0,0
19,8,0,0
20,6,0,0
21,7,0,0
24,11,0,0
33,14,0,3
35,7,0,0
37,8,0,0
38,9,0,0
39,11,0,5
40,8,0,7
46,14,0,0
47,12,0,0
48,11,0,11
1,5,8,0
2,7,0,0
3,12,0,0
4,17,7,0
6,10,9,0
8,17,0,0
9,1,7,0
12,6,3,0
13,6,5,0
15,4,7,0
16,3,7,0
17,0,2,0
18,7,6,0
22,0,0,0
23,12,4,0
25,14,5,0
26,1,2,0
27,15,12,0
28,10,13,0
29,11,0,0
30,7,13,0
31,18,7,0
32,9,0,0
34,3,8,0
36,10,0,0
41,11,10,0
42,1,3,0
43,4,0,0
44,20,0,0
45,9,13,0
49,1,11,0
