35
0,8,11,13,0
1,21,27,14,0
2,40,43,9,0
3,36,54,22,0
4,37,45,16,0
5,27,33,29,0
6,11,29,33,0
7,39,45,5,0
8,10,26,18,0
9,19,28,25,0
10,10,26,9,0
11,35,35,14,0
12,15,16,7,0
13,31,33,31,0
14,31,43,7,0
15,40,54,33,0
16,35,50,9,0
17,10,14,32,0
18,25,31,11,0
19,8,26,1,0
20,12,14,27,0
21,28,39,35,0
22,38,46,3,0
23,22,36,11,0
24,9,26,11,0
25,36,39,25,0
26,18,29,28,0
27,34,51,33,0
28,10,27,15,0
29,18,20,28,0
30,24,25,28,0
31,17,27,15,0
32,20,20,4,0
33,38,51,12,0
34,34,38,6,0
35,12,19,33,0
36,18,21,27,0
37,33,37,31,0
38,33,33,32,0
39,27,27,19,0
40,37,57,5,0
41,21,21,34,0
42,20,22,21,0
43,32,38,20,0
44,17,33,6,0
45,38,53,34,0
46,20,36,23,0
47,27,42,29,0
48,19,32,34,0
49,30,36,13,0
