35
0,19,23,31,0
1,18,22,30,0
2,8,9,11,0
3,11,22,13,0
4,5,19,31,0
5,17,26,17,0
6,9,22,32,0
7,11,16,9,0
8,19,32,35,0
9,5,10,32,0
10,12,30,6,0
11,5,20,3,0
12,11,19,26,0
13,10,23,12,0
14,15,33,10,0
15,14,28,30,0
16,19,38,21,0
17,11,18,33,0
18,9,19,13,0
19,7,16,11,0
20,15,28,10,0
21,14,28,32,0
22,20,29,14,0
23,10,30,26,0
24,16,31,11,0
25,20,31,19,0
26,6,24,23,0
27,8,9,10,0
28,20,31,22,0
29,19,19,29,0
30,8,8,10,0
31,8,19,5,0
32,19,30,11,0
33,12,21,12,0
34,14,24,9,0
35,6,25,1,0
36,6,26,7,0
37,19,33,12,0
38,20,38,15,0
39,19,23,7,0
40,14,16,13,0
41,15,20,20,0
42,12,18,10,0
43,16,18,1,0
44,4,17,4,0
45,5,10,12,0
46,4,10,6,0
47,13,32,6,0
48,16,36,2,0
49,16,24,8,0
