file,rpfguan_penalty_solution,rpfguan_penalty_optimal,rpfguan_penalty_time,rpfguan_penaltygap,rpfguan_penaltybuild_time,tbasedw_penalty_solution,tbasedw_penalty_optimal,tbasedw_penalty_time,tbasedw_penaltygap,tbasedw_penaltybuild_time
m15j60d20p20_0.csv.out,47,0,1815.138000011444,0.40425531914806784,0.5169999599456787,44,0,2157.8239998817444,0.04181664465489417,347.1080000400543
m15j60d20p20_1.csv.out,45,0,1801.279000043869,0.36657661974691763,0.3399999141693115,44,0,2176.6150000095367,0.04095643939384652,365.0810000896454
m15j60d20p20_2.csv.out,49,0,1801.1239998340607,0.4055407934073006,0.3430001735687256,48,0,2149.2779998779297,0.033916669780898155,337.94799995422363
m15j60d20p20_3.csv.out,48,0,1800.898999929428,0.5201873671562006,0.33699989318847656,59,0,2163.7780001163483,0.25296610169448897,352.2220001220703
m15j60d20p20_4.csv.out,46,0,1801.058000087738,0.4749617571630189,0.3430001735687256,44,1,1083.3730001449585,0.0,352.40300011634827
m15j60d20p20_5.csv.out,49,0,1800.763000011444,0.32647774135494395,0.3380000591278076,48,0,2266.210000038147,0.030235895124722054,418.20700001716614
m15j60d20p20_6.csv.out,46,0,1801.369999885559,0.3966954117201236,0.5759999752044678,44,1,915.9349999427795,0.0,422.8800001144409
m15j60d20p20_7.csv.out,45,0,1802.4240000247955,0.4213410123135156,1.7690000534057617,59,0,2331.21799993515,0.2832883923980824,433.84299993515015
m15j60d20p20_8.csv.out,47,0,1803.0460000038147,0.5258953520011724,2.0370001792907715,45,0,2136.205999851227,0.028571428571364584,325.19199991226196
m15j60d20p20_9.csv.out,45,0,1801.510999917984,0.26589353603460586,0.5709998607635498,58,0,2315.8460001945496,0.25975360883482146,461.5270001888275
m15j60d20p40_0.csv.out,48,0,1801.5540001392365,0.3095626299830068,0.5979998111724854,59,0,4620.707999944687,0.999999999998305,1594.925999879837
m15j60d20p40_1.csv.out,51,0,1811.9370000362396,0.3308812814945312,7.712000131607056,59,0,3350.364000082016,0.999999999998305,1430.9660000801086
m15j60d20p40_2.csv.out,50,0,1805.0199999809265,0.25955345060841184,3.6610000133514404,59,0,3739.542999982834,0.999999999998305,1573.1150000095367
m15j60d20p40_3.csv.out,50,0,1808.9849998950958,0.3399999999993207,7.83899998664856,59,0,4058.915999889374,0.999999999998305,1676.9660000801086
m15j60d20p40_4.csv.out,46,0,1810.7650001049042,0.2650364565541147,9.055000066757202,59,0,4167.118999958038,0.999999999998305,1666.4789998531342
m15j60d20p40_5.csv.out,48,0,1811.7990000247955,0.3810229729171426,9.979000091552734,NA,NA,NA
m15j60d20p40_6.csv.out,NA,NA,NA,59,0,4305.940999984741,0.999999999998305,1414.2730000019073
m15j60d20p40_7.csv.out,NA,NA,NA,58,0,4205.826000213623,0.9999999999982758,1524.8810000419617
m15j60d20p40_8.csv.out,NA,NA,NA,59,0,4133.896000146866,0.999999999998305,1616.4070000648499
m15j60d20p40_9.csv.out,NA,NA,NA,59,0,4332.8150000572205,0.999999999998305,1640.5410001277924
m25j60d20p20_0.csv.out,NA,NA,NA,58,0,3759.4059998989105,0.9999999999982758,1133.625
m25j60d20p20_1.csv.out,NA,NA,NA,57,0,4302.881000041962,0.9999999999982456,1175.8550000190735
m25j60d20p20_2.csv.out,NA,NA,NA,59,0,3178.824000120163,0.28950705511527136,963.0659999847412
m25j60d20p20_3.csv.out,NA,NA,NA,58,0,3223.9809999465942,0.266580961531802,1053.114000082016
m25j60d20p20_4.csv.out,NA,NA,NA,59,0,4926.9169998168945,0.36275894538544956,1093.7640001773834
m25j60d20p20_5.csv.out,NA,NA,NA,58,0,3445.329999923706,0.9999999999982758,1034.4800000190735
m25j60d20p20_6.csv.out,NA,NA,NA,59,0,2872.7740001678467,0.999999999998305,1029.4480001926422
m25j60d20p20_7.csv.out,NA,NA,NA,58,0,2929.087000131607,0.9999999999982758,995.662999868393
m25j60d20p20_8.csv.out,NA,NA,NA,57,0,3593.850000143051,0.9999999999982456,1075.3599998950958
m25j60d20p20_9.csv.out,NA,NA,NA,58,0,3569.701999902725,0.9999999999982758,1295.9300000667572
m35j50d20p20_0.csv.out,NA,NA,NA,49,0,2955.970999956131,0.9999999999979592,905.25
m35j50d20p20_1.csv.out,NA,NA,NA,49,0,4893.072000026703,0.9999999999979592,1104.3090000152588
m35j50d20p20_2.csv.out,NA,NA,NA,49,0,3594.8929998874664,0.9999999999979592,966.4560000896454
m35j50d20p20_3.csv.out,NA,NA,NA,49,0,3903.2119998931885,0.9999999999979592,1238.8929998874664
m35j50d20p20_4.csv.out,NA,NA,NA,47,0,3437.9700000286102,0.9999999999978723,1202.6070001125336
m35j50d20p20_5.csv.out,NA,NA,NA,49,0,3563.279000043869,0.9999999999979592,1028.8580000400543
m35j50d20p20_6.csv.out,NA,NA,NA,49,0,2924.309000015259,0.9999999999979592,1005.930999994278
m35j50d20p20_7.csv.out,NA,NA,NA,49,0,3334.2510001659393,0.9999999999979592,996.3870000839233
m35j50d20p20_8.csv.out,NA,NA,NA,49,0,3513.388000011444,0.9999999999979592,953.3860001564026
m35j50d20p20_9.csv.out,NA,NA,NA,48,0,3643.2560000419617,0.9999999999979167,974.3580000400543
m35j60d20p20_0.csv.out,NA,NA,NA,59,0,6103.846999883652,0.999999999998305,2026.4790000915527
m35j60d20p20_1.csv.out,NA,NA,NA,58,0,5253.524999856949,0.9999999999982758,2183.805000066757
m35j60d20p20_2.csv.out,NA,NA,NA,58,0,4030.5,0.9999999999982758,1985.3980000019073
m35j60d20p20_3.csv.out,NA,NA,NA,58,0,4669.87700009346,0.9999999999982758,2016.5920000076294
m35j60d20p20_4.csv.out,NA,NA,NA,59,0,6239.108999967575,0.999999999998305,2424.3689999580383
m35j60d20p20_5.csv.out,NA,NA,NA,59,0,5442.201999902725,0.999999999998305,2297.973999977112
m35j60d20p20_6.csv.out,NA,NA,NA,59,0,4374.621999979019,0.999999999998305,2318.845999956131
m35j60d20p20_7.csv.out,NA,NA,NA,59,0,4102.183000087738,0.999999999998305,1904.4889998435974
m35j60d20p20_8.csv.out,NA,NA,NA,59,0,4384.9400000572205,0.999999999998305,1966.8929998874664
m35j60d20p20_9.csv.out,NA,NA,NA,59,0,5717.176999807358,0.999999999998305,2136.258999824524
