31,1,6.0320000648498535,0.0,3.9709997177124023
0,10,0,0
1,28,0,27
2,50,0,49
3,71,8,62
4,0,4,0
5,15,9,4
6,14,9,11
7,5,7,0
8,0,2,0
9,5,4,0
10,2,9,0
11,39,8,27
12,3,7,0
13,0,10,0
14,1,11,0
15,167,4,161
16,23,7,19
17,17,0,16
18,60,8,57
19,34,9,30
20,171,0,165
21,5,2,0
22,33,0,22
23,53,7,48
24,48,11,39
25,2,1,0
26,1,8,0
27,10,4,0
28,43,9,37
29,56,0,48
30,38,0,36
31,46,7,46
32,42,0,38
33,164,11,157
34,3,0,0
35,5,11,0
36,160,9,155
37,63,0,53
38,45,0,44
39,3,6,0
40,20,7,13
41,55,0,54
42,70,0,68
43,0,14,0
44,2,12,0
45,1,13,0
46,66,9,51
47,61,9,50
48,173,11,169
49,18,1,15
